update, mean_fitness, min_fitness, max_fitness, inferiority, num_genotypes, total_orgs, ave_depth, num_roots, mrca_depth, diversity, phylogenetic_diversity, mean_pairwise_distance, mean_evolutionary_distinctiveness, min_evolutionary_distinctiveness, max_evolutionary_distinctiveness, phenotypic_richness, phenotypic_entropy, niche_width_mean, niche_width_min, niche_width_max, always_used_mean, always_used_min, always_used_max, sometimes_used_mean, sometimes_used_min, sometimes_used_max, failed_to_reproduce, num_orgs,seed,selection,sel_param
90,-38362.7,-4066620.0,0.17243,-222482.0,439,500,59.663999999999994,1,15,8.68871,22332,57.8658,20.9805,15,33,25,2.0847599999999997, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
100,-25573.5,-3416630.0,0.176688,-144738.0,448,500,67.71600000000001,1,15,8.68956,26358,40.0363,26.2883,21,49,39,3.03857, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
110,-15194.7,-1823790.0,0.17258099999999998,-88043.9,441,500,74.482,1,57,8.70099,8741,27.6244,7.019660000000001,2,29,23,2.30395, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
120,-11182.9,-681938.0,0.17762999999999998,-62956.4,468,500,81.744,1,76,8.82605,2872,10.7803,3.65105,1,9,18,0.715583, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
130,-15573.9,-2195270.0,0.176269,-88353.0,464,500,88.27799999999999,1,76,8.815560000000001,6139,23.5155,8.221789999999999,4,18,15,0.5564359999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
140,-16494.4,-1823780.0,0.181355,-90950.7,469,500,95.094,1,76,8.831560000000001,9547,36.1575,12.8491,7,28,12,0.524173, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
150,-11212.7,-1022910.0,0.176769,-63431.7,470,500,101.36,1,76,8.83181,12680,47.8089,16.4618,9,37,15,0.597645, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
160,-10913.6,-1365210.0,0.176515,-61828.1,475,500,107.69,1,76,8.86205,15845,59.1457,22.0804,12,49,19,0.743725, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
170,-11182.9,-409163.0,0.17909,-62443.1,477,500,112.844,1,76,8.87307,18422,68.5598,26.6255,15,57,10,0.369138, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
180,-30297.9,-9557460.0,0.176829,-171340.0,465,500,119.686,1,76,8.81601,21843,79.5803,31.3354,24,51,15,0.562897, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
190,-11182.9,-749964.0,0.177375,-63046.8,469,500,127.056,1,76,8.83234,25528,90.8538,37.2967,27,79,10,0.5596409999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
200,-11231.7,-762172.0,0.177467,-63289.1,475,500,134.016,1,76,8.863560000000001,29008,103.34200000000001,41.3391,24,89,13,0.41730500000000004, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
210,-11182.9,-749964.0,0.177713,-62927.0,448,500,140.958,1,76,8.587589999999999,32479,111.191,45.7684,24,64,16,1.26005, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
220,-11293.2,-777534.0,0.185201,-60977.7,462,500,145.424,1,139,8.805069999999999,3212,8.89247,3.8548,1,13,31,1.4478, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
230,-18432.8,-3624950.0,0.185284,-99484.3,454,500,150.498,1,144,8.7625,3249,12.335,4.78266,2,11,23,1.41415, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
240,-11182.9,-749964.0,0.186067,-60101.8,453,500,156.612,1,144,8.76854,6306,23.6836,8.01752,2,21,33,1.64172, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
250,-13995.9,-1350220.0,0.18628,-75133.3,465,500,163.24,1,144,8.79,9620,35.5448,13.2716,6,31,25,1.63599, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
260,-8263.61,-1363880.0,0.183077,-45137.4,456,500,168.34599999999998,1,144,8.775030000000001,12173,44.6465,17.8729,11,40,33,1.44173, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
270,-11182.9,-1499930.0,0.183127,-61066.4,462,500,173.918,1,144,8.79752,14959,54.3961,22.4523,12,43,21,1.64609, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
280,-11182.9,-1499930.0,0.185711,-60217.0,442,500,180.32,1,144,8.704260000000001,18160,63.7851,22.564,13,61,42,2.22051, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
290,-11187.4,-1022910.0,0.184724,-60562.8,441,500,187.002,1,144,8.68479,21501,76.7359,29.305999999999997,21,65,34,1.74282, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
300,-11182.9,-1499930.0,0.185844,-60173.7,426,500,192.118,1,144,8.51305,24059,55.7381,33.3659,17,79,46,2.76583, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
310,-11200.8,-1022910.0,0.185697,-60317.9,436,500,196.81599999999997,1,144,8.65357,26408,65.2422,36.9555,32,88,52,3.13599, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
320,-11185.7,-818325.0,0.18821300000000002,-59431.3,432,500,201.66,1,144,8.63668,28830,57.4724,41.231,17,90,63,3.9217800000000005, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
330,-11206.0,-1022910.0,0.187331,-59819.5,438,500,207.59400000000002,1,144,8.66713,31797,21.3234,10.9388,6,77,81,3.8326, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
340,-8184.51,-584518.0,0.187952,-43545.7,447,500,213.592,1,144,8.66,34796,30.4508,54.3835,14,121,61,3.2683, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
350,-11606.8,-1363880.0,0.188357,-61621.3,446,500,218.53799999999998,1,203,8.716460000000001,7769,17.3237,12.458,5,21,89,3.2255599999999998, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
360,-58716.3,-23704400.0,0.189398,-310015.0,438,500,223.33,1,203,8.64285,10165,27.3363,7.09359,4,18,82,3.3002300000000004, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
370,-328400.0,-154971000.0,0.192693,-1704260.0,434,500,228.18200000000002,1,203,8.664060000000001,12591,31.3681,20.1315,14,35,63,3.0175799999999997, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
380,-17055.4,-2165590.0,0.191302,-89154.3,450,500,233.31,1,203,8.73581,15155,41.4718,24.4596,14,39,77,3.2778099999999997, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
390,-27411.9,-4041630.0,0.191419,-143203.0,421,500,238.416,1,203,8.58051,17708,43.2,25.5817,20,35,87,3.7926, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
400,-12650.0,-749964.0,0.189269,-66836.0,448,500,242.36,1,203,8.7305,19680,54.7132,31.5209,20,64,71,3.1223400000000003, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
410,-16422.0,-4091630.0,0.19276600000000002,-85191.3,426,500,251.072,1,247,8.56171,2036,6.740589999999999,3.24474,0,8,84,3.15957, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
420,-59100.1,-22058400.0,0.193029,-306173.0,450,500,255.80200000000002,1,252,8.736989999999999,1901,7.528289999999999,3.61688,0,8,80,2.55737, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
430,-455794.0,-221136000.0,0.19312200000000002,-2360130.0,461,500,261.256,1,252,8.79903,4628,17.9364,7.29517,2,18,87,2.6841, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
440,-39605.0,-10977000.0,0.194431,-203697.0,452,500,266.638,1,252,8.74879,7319,28.1381,11.8615,5,28,93,2.8932599999999997, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
450,-11210.2,-1449930.0,0.19405899999999998,-57767.0,466,500,271.562,1,252,8.81903,9781,37.2251,17.101,12,38,81,2.8433200000000003, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
460,-24739.9,-2831180.0,0.193715,-127712.0,458,500,277.84,1,252,8.779810000000001,12920,47.7561,22.4675,13,47,87,2.6646900000000002, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
470,-17207.3,-2033310.0,0.195624,-87961.2,442,500,283.004,1,252,8.69679,15502,55.443999999999996,25.5144,19,47,100,3.4576800000000003, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
480,-358735.0,-172823000.0,0.196506,-1825570.0,458,500,286.97,1,280,8.78454,3485,11.9628,4.12956,1,12,83,2.4599599999999997, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
490,-20935.1,-1783300.0,0.197687,-105900.0,456,500,291.808,1,280,8.78303,5904,21.326,7.55527,3,18,96,2.58192, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
500,-16402.8,-1049960.0,0.196422,-83508.2,465,500,297.75,1,280,8.81103,8875,32.4874,11.8158,4,28,105,3.09001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
510,-81120400000.0,-40560200000000.0,0.197078,-411617000000.0,454,500,302.532,1,280,8.76303,11266,41.2667,17.0544,7,39,98,2.82671, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
520,-101863.0,-44166900.0,0.195246,-521716.0,459,500,306.452,1,280,8.792010000000001,13226,48.4907,22.0518,14,46,98,2.7702299999999997, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
530,-386916000.0,-193449000000.0,0.19534400000000002,-1980690000.0,447,500,310.91,1,280,8.719610000000001,15455,55.8092,26.6145,19,55,100,3.00452, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
540,-4102460.0,-1997500000.0,0.19609100000000002,-20921200.0,466,500,315.834,1,280,8.82756,17917,64.6388,30.4123,13,67,99,2.83182, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
550,-11184.2,-1363880.0,0.192303,-58159.3,470,500,322.368,1,280,8.839030000000001,21184,76.8602,35.6119,17,55,106,3.09285, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
560,-727659.0,-206475000.0,0.199231,-3652340.0,462,500,326.546,1,280,8.80605,23273,82.7844,43.4668,33,65,111,3.02173, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
570,-3978130.0,-1978580000.0,0.195839,-20313300.0,460,500,334.666,1,280,8.79352,27333,94.9819,47.4749,34,70,102,2.83622, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
580,-30670.5,-3420260.0,0.195547,-156845.0,460,500,340.4,1,280,8.78801,30200,101.912,52.8962,47,68,100,2.86511, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
590,-18374.3,-4668750.0,0.196615,-93453.1,443,500,346.50800000000004,1,280,8.69768,33254,108.325,57.6059,45,120,96,3.03443, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
600,-456997.0,-221385000.0,0.196628,-2324170.0,436,500,354.01,1,280,8.67002,37005,86.3626,59.4895,54,78,114,3.80734, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
610,-1102930.0,-204764000.0,0.194853,-5660290.0,445,500,362.11400000000003,1,356,8.71797,3057,7.49373,3.4086199999999995,1,15,107,3.15353, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
620,-1664020.0,-204887000.0,0.198541,-8381240.0,449,500,367.32,1,358,8.73357,4660,17.2594,7.38306,3,17,104,3.21068, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
630,-10800200.0,-4677540000.0,0.19944,-54152600.0,448,500,371.846,1,358,8.745519999999999,6923,25.7584,11.0642,6,26,92,2.6645, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
640,-2136850.0,-204764000.0,0.200207,-10673200.0,460,500,377.73800000000006,1,358,8.78401,9869,36.191,15.7741,8,36,112,3.15023, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
650,-1567510.0,-204890000.0,0.200725,-7809250.0,443,500,382.274,1,358,8.69933,12137,44.0941,20.1174,12,47,123,3.19097, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
660,-1187930.0,-204764000.0,0.20166900000000001,-5890460.0,455,500,386.916,1,358,8.78205,14458,53.008,24.1581,14,49,121,3.14997, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
670,-860258.0,-132139000.0,0.198069,-4343230.0,442,500,390.69,1,358,8.705969999999999,16345,57.3032,30.2238,21,58,120,3.1248299999999998, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
680,-1914230.0,-223572000.0,0.20143599999999998,-9502910.0,469,500,396.16,1,358,8.83654,19080,67.1805,34.3046,20,65,120,3.2713, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
690,-1606800.0,-204884000.0,0.202854,-7920970.0,441,500,402.75,1,358,8.66629,22375,76.1199,41.1492,33,66,115,3.72425, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
700,-1024330.0,-108916000.0,0.20278,-5051420.0,445,500,406.57,1,358,8.69997,24285,84.1557,46.0738,41,61,114,3.57272, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
710,-1323470.0,-204764000.0,0.201735,-6560430.0,432,500,410.454,1,358,8.652460000000001,26227,91.4713,47.0463,25,86,102,2.96925, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
720,-610208.0,-108790000.0,0.19856,-3073170.0,432,500,415.514,1,358,8.62055,28757,99.5396,53.516999999999996,40,88,124,3.64448, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
730,-2789450.0,-978509000.0,0.19826400000000002,-14069400.0,451,500,419.82800000000003,1,358,8.74479,30914,102.28,57.4761,49,98,109,3.0851900000000003, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
740,-477997.0,-204890000.0,0.195682,-2442720.0,456,500,424.45,1,358,8.77397,33225,110.755,64.4929,53,79,119,3.4087099999999997, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
750,-1106280.0,-307531000.0,0.197579,-5599180.0,449,500,429.98400000000004,1,358,8.72718,35992,117.537,69.7743,59,94,137,3.8997599999999997, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
760,-1882460.0,-364478000.0,0.19908599999999999,-9455520.0,448,500,434.85400000000004,1,358,8.72568,38427,127.08200000000001,74.9936,59,106,121,3.2804699999999998, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
770,-1884150.0,-716575000.0,0.19756400000000002,-9536900.0,450,500,440.89599999999996,1,358,8.74597,41448,139.058,79.2757,66,102,124,3.78986, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
780,-3402460.0,-978509000.0,0.200155,-16999100.0,430,500,447.782,1,358,8.63304,44891,141.898,81.0574,35,112,133,3.96958, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
790,-1198880.0,-175699000.0,0.19877899999999998,-6031230.0,451,500,452.834,1,358,8.740260000000001,47417,151.107,90.175,80,111,129,4.09621, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
800,-1347940.0,-274594000.0,0.19635,-6864960.0,442,500,456.07599999999996,1,358,8.70328,49038,152.957,92.2762,50,196,130,3.9564, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
810,-2163280.0,-1074480000.0,0.198568,-10894400.0,442,500,460.816,1,358,8.69368,51408,147.364,98.0611,70,206,123,3.6482900000000003, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
820,-820045.0,-204887000.0,0.19851400000000002,-4130920.0,446,500,467.51800000000003,1,358,8.715860000000001,54759,163.534,103.35600000000001,93,157,131,3.90185, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
830,-1311330.0,-258174000.0,0.199999,-6556680.0,439,500,469.15,1,358,8.66924,55575,159.3,109.43799999999999,99,125,125,3.90844, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
840,-13538500.0,-5760750000.0,0.20133,-67245400.0,454,500,475.254,1,358,8.7625,58627,142.974,114.985,98,180,121,3.5320300000000002, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
850,-702860.0,-162798000.0,0.203275,-3457680.0,431,500,482.468,1,358,8.65042,62234,155.003,119.275,112,141,112,3.52956, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
860,-1167100.0,-204887000.0,0.199882,-5838950.0,456,500,487.19800000000004,1,358,8.76932,64599,111.321,125.363,115,137,120,3.4719900000000004, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
870,-1097600.0,-223572000.0,0.203306,-5398780.0,431,500,491.80199999999996,1,359,8.6348,66401,61.7356,124.241,115,160,105,3.53851, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
880,-10356900.0,-3497800000.0,0.20384000000000002,-50809000.0,442,500,496.986,1,359,8.69095,68993,76.2397,131.32299999999998,56,276,129,3.9310699999999996, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
890,-888263.0,-204890000.0,0.201456,-4409210.0,413,500,510.208,1,359,8.4745,75604,75.3639,75.1545,47,168,124,3.6349400000000003, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
900,-203694.0,-80423400.0,0.198249,-1027470.0,436,500,516.11,1,359,8.672789999999999,78555,36.0557,63.4941,58,77,120,3.29123, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
910,-1934710.0,-314699000.0,0.202282,-9564470.0,449,500,520.4019999999999,1,359,8.74046,80701,45.8009,80.6492,72,172,131,3.7251, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
920,-2198100.0,-1091840000.0,0.20088399999999998,-10942100.0,427,500,521.7280000000001,1,359,8.575330000000001,81364,119.59899999999999,92.8526,73,182,138,4.34446, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
930,-12151.6,-3580190.0,0.199518,-60904.9,437,500,529.778,1,359,8.67724,85389,45.3276,117.23100000000001,104,178,120,3.47579, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
940,-111909.0,-28274400.0,0.197601,-566337.0,437,500,532.254,1,359,8.68026,86627,136.188,117.259,109,133,131,3.8942, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
950,-337382.0,-80423600.0,0.19966,-1689780.0,432,500,537.164,1,359,8.59956,89082,155.501,128.864,109,192,142,4.38441, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
960,-2557760.0,-1108360000.0,0.203656,-12559200.0,425,500,543.424,1,537,8.62169,3212,10.9939,5.03097,1,13,126,3.63299, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
970,-548823.0,-81466900.0,0.20358099999999998,-2695840.0,453,500,547.364,1,537,8.75352,5182,18.4133,8.93639,2,22,123,3.79368, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
980,-346925.0,-56020700.0,0.20026,-1732370.0,433,500,552.706,1,537,8.65422,7853,28.5608,13.1393,6,29,135,3.73865, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
990,-295134.0,-81260600.0,0.203311,-1451640.0,438,500,556.682,1,537,8.68177,9841,35.6887,18.0964,10,42,114,3.26614, -nan,0,0, -nan,0,0, -nan,0,0,500,500,167,sharing,100
0,0.0,0.0,0.0,0.0,343,500,0.684,1,0,6.65845,342,1.99417,0.0,0,0,5,0.45154700000000003, -nan,0,0, -nan,0,0, -nan,0,0,1,500,137,sharing,10
10,-8183.56,-131988.0,0.23311300000000001,-35105.5,430,500,6.728,1,0,8.62047,3364,9.58893,4.39457,1,10,6,1.23175, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
20,-8183.42,-163665.0,0.27971,-29256.8,462,500,13.2,1,0,8.80152,6600,20.9713,6.19974,2,20,6,1.2005, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
30,-1.36496e+18,-6.8248e+20,0.254418,-5.36503e+18,435,500,20.02,1,0,8.660260000000001,10010,36.0022,11.0721,5,29,6,1.06124, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
40,-8213.39,-194839.0,0.243419,-33741.7,437,500,27.366,1,0,8.61581,13683,46.5675,16.9262,7,31,8,1.56718, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
50,-8198.69,-204581.0,0.23377399999999998,-35071.0,438,500,32.99,1,0,8.693439999999999,16495,59.2103,20.9948,12,45,8,0.7476729999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
60,-8184.11,-204581.0,0.214575,-38141.0,459,500,37.312,1,0,8.79005,18656,62.3595,23.8879,13,54,12,0.803003, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
70,-12579.2,-2195270.0,0.23499899999999999,-53528.8,446,500,43.872,1,0,8.7305,21936,69.78,30.6684,15,70,9,0.732834, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
80,-8183.95,-177897.0,0.25008400000000003,-32724.8,458,500,50.604,1,0,8.77352,25302,76.5146,34.5456,27,54,10,1.43944, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
90,-8219.01,-255727.0,0.27408899999999997,-29986.6,447,500,56.978,1,0,8.72401,28489,83.1812,41.2334,34,64,7,1.3180100000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
100,-8199.66,-255727.0,0.22630100000000003,-36233.4,430,500,63.476000000000006,1,0,8.646419999999999,31738,99.9539,48.1161,43,59,9,0.886503, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
110,-8188.27,-185983.0,0.22450799999999999,-36472.0,446,500,70.26,1,0,8.72152,35130,96.0161,52.7857,46,66,8,1.57069, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
120,-8188.0,-146129.0,0.235983,-34697.4,435,500,76.14399999999999,1,0,8.66182,38072,29.8411,49.2825,22,120,14,2.3801400000000004, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
130,-8187.66,-227313.0,0.31051599999999996,-26367.9,432,500,82.99,1,68,8.6392,7495,26.0953,6.479,2,21,25,3.37685, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
140,-12631.2,-2195270.0,22.625,-558.284,436,500,90.96,1,68,8.65426,11480,34.9665,11.9545,7,34,43,3.91877, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
150,-11064.4,-1400070.0,4.25661,-2599.34,427,500,97.706,1,68,8.583,14853,40.8899,18.9099,12,26,54,4.47917, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
160,-8430.46,-177897.0,29.3333,-287.402,441,500,104.16799999999999,1,68,8.69528,18084,49.1443,19.3496,11,33,56,4.41542, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
170,-8192.73,-170484.0,14.8435,-551.939,454,500,110.17399999999999,1,68,8.76099,21087,44.7813,23.7728,16,43,72,5.31653, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
180,-21787.0,-2591640.0,13.1184,-1660.8,426,500,116.152,1,68,8.60627,24076,51.8649,28.6933,22,49,67,5.22216, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
190,-12954.5,-2195270.0,52.9167,-244.80900000000003,448,500,123.196,1,68,8.719330000000001,27598,65.1092,31.6038,15,63,89,5.58429, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
200,-21885.0,-2591630.0,49.75,-439.9,436,500,129.76,1,68,8.65973,30880,74.0233,36.0882,29,59,95,5.75969, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
210,-24207.9,-4066640.0,58.8333,-411.465,438,500,136.558,1,68,8.672789999999999,34279,79.9416,46.2354,41,61,81,5.51065, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
220,-12587.6,-2195360.0,22.7493,-553.316,446,500,141.964,1,68,8.7065,36982,90.5758,49.3245,34,70,106,5.98543, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
230,-12579.0,-2195360.0,32.5833,-386.05699999999996,450,500,146.95,1,87,8.732489999999999,29975,79.8778,39.704,30,88,98,6.01543, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
240,-8214.95,-340969.0,28.25,-290.795,447,500,152.864,1,87,8.732460000000001,32932,87.4251,43.229,29,98,95,5.92117, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
250,-24499.3,-3774960.0,38.0741,-643.464,438,500,159.07399999999998,1,87,8.68728,36037,87.24799999999999,50.0092,40,70,109,6.141780000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
260,-17760.0,-2592470.0,31.5,-563.81,456,500,166.08,1,87,8.77005,39540,95.881,53.2481,21,118,113,6.21742, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
270,-21510.4,-4058320.0,39.75,-541.143,441,500,171.418,1,87,8.693769999999999,42209,99.2353,59.4591,37,83,120,6.28562, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
280,-11266.5,-1262290.0,38.8333,-290.125,430,500,177.542,1,99,8.63397,39271,106.522,60.1529,35,88,133,6.4970300000000005, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
290,-12551.7,-2180300.0,50.1667,-250.201,440,500,182.132,1,99,8.68524,41566,114.53399999999999,65.6196,59,77,135,6.5085, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
300,-20097.2,-4066630.0,45.1667,-444.95599999999996,434,500,187.71200000000002,1,99,8.66275,44356,106.90799999999999,69.3661,24,146,118,6.31819, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
310,-12586.4,-2195270.0,49.8333,-252.571,442,500,191.076,1,99,8.69948,46038,95.25299999999999,75.6545,60,91,138,6.53672, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
320,-18078.1,-3416620.0,49.8333,-362.77,436,500,196.766,1,99,8.66358,48883,93.0856,80.4866,56,163,128,6.4698400000000005, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
330,-8242.3,-227313.0,60.75,-135.67600000000002,453,500,203.304,1,99,8.74957,52152,102.189,84.3881,59,106,125,6.4955, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
340,-32629.4,-3966640.0,59.8333,-545.3380000000001,422,500,208.82,1,136,8.59145,36410,108.551,59.528,44,86,119,6.35941, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
350,-15546.6,-2098520.0,52.1667,-298.017,441,500,213.986,1,136,8.69055,38993,116.179,64.3628,52,96,138,6.53172, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
360,-18328.7,-3799970.0,63.6667,-287.88599999999997,424,500,219.356,1,136,8.587589999999999,41678,117.286,69.9312,56,100,111,6.20276, -nan,0,0, -nan,0,0, -nan,0,0,500,500,137,sharing,10
