update, mean_fitness, min_fitness, max_fitness, inferiority, num_genotypes, total_orgs, ave_depth, num_roots, mrca_depth, diversity, phylogenetic_diversity, mean_pairwise_distance, mean_evolutionary_distinctiveness, min_evolutionary_distinctiveness, max_evolutionary_distinctiveness, phenotypic_richness, phenotypic_entropy, niche_width_mean, niche_width_min, niche_width_max, always_used_mean, always_used_min, always_used_max, sometimes_used_mean, sometimes_used_min, sometimes_used_max, failed_to_reproduce, num_orgs,seed,selection,sel_param
410,0.00998962,0.00815589,0.01,0.9989620000000001,500,500,410.50199999999995,1,0,8.96658,205251,604.901,203.33,193,272,459,8.624260000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
420,0.00997654,0.00731681,0.01,0.997654,500,500,420.45,1,0,8.96658,210225,624.875,208.6,198,249,469,8.71375, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
430,0.00998527,0.00875989,0.01,0.998527,500,500,430.45,1,0,8.96658,215225,645.193,213.521,208,230,463,8.664639999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
440,0.00998975,0.00759145,0.01,0.998975,500,500,440.37,1,0,8.96658,220185,648.59,218.9,211,245,464,8.66543, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
450,0.00998414,0.00708166,0.01,0.9984139999999999,500,500,450.538,1,0,8.96658,225269,645.33,223.408,215,246,469,8.70485, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
460,0.00999476,0.00870852,0.01,0.999476,500,500,460.52,1,0,8.96658,230260,670.4119999999999,228.105,219,240,463,8.64926, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
470,0.00998259,0.00736392,0.01,0.998259,500,500,470.564,1,0,8.96658,235282,654.885,233.00099999999998,217,258,447,8.435130000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
480,0.00997763,0.00762333,0.01,0.997763,500,500,480.38599999999997,1,0,8.96658,240193,642.245,234.795,198,342,432,8.31453, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
490,0.0099753,0.00747457,0.01,0.9975299999999999,500,500,490.444,1,0,8.96658,245222,638.053,243.511,234,292,443,8.45079, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
500,0.00999522,0.00880386,0.01,0.9995219999999999,500,500,500.38599999999997,1,0,8.96658,250193,621.859,248.362,242,271,458,8.58756, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
510,0.00998554,0.00771259,0.01,0.998554,500,500,510.288,1,0,8.96658,255144,654.501,253.518,246,268,436,8.37279, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
520,0.00998668,0.00839943,0.01,0.998668,500,500,520.352,1,0,8.96658,260176,675.342,257.687,246,278,464,8.68501, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
530,0.01,0.01,0.01,1.0,500,500,530.302,1,0,8.96658,265151,677.607,263.255,252,280,470,8.70734, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
540,0.01,0.01,0.01,1.0,500,500,540.156,1,0,8.96658,270078,682.8960000000001,268.44599999999997,260,400,464,8.67285, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
550,0.00999497,0.00874191,0.01,0.999497,500,500,550.004,1,0,8.96658,275002,734.044,271.837,258,410,454,8.507019999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
560,0.00999223,0.00863896,0.01,0.999223,500,500,559.9680000000001,1,0,8.96658,279984,771.783,277.314,267,294,436,8.27223, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
570,0.00999705,0.00926002,0.01,0.999705,500,500,569.944,1,0,8.96658,284972,789.307,282.438,269,316,451,8.53539, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
580,0.00999493,0.00912804,0.01,0.9994930000000001,500,500,580.274,1,0,8.96658,290137,762.914,286.392,271,387,438,8.2655, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
590,0.00999216,0.00905937,0.01,0.999216,500,500,590.376,1,0,8.96658,295188,733.2660000000001,292.873,286,316,428,8.185789999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
600,0.00999896,0.00973822,0.01,0.9998959999999999,500,500,600.2959999999999,1,0,8.96658,300148,772.732,298.125,283,329,452,8.50649, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
610,0.00999823,0.00969583,0.01,0.9998229999999999,500,500,610.26,1,0,8.96658,305130,803.915,303.214,299,339,442,8.372910000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
620,0.00999989,0.00996867,0.01,0.9999889999999999,500,500,620.298,1,0,8.96658,310149,811.003,307.392,281,332,422,8.076260000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
630,0.00999755,0.00938574,0.01,0.999755,500,500,630.344,1,0,8.96658,315172,833.8760000000001,313.584,304,334,435,8.27705, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
640,0.00999569,0.00917751,0.01,0.999569,500,500,640.27,1,0,8.96658,320135,862.7139999999999,318.176,310,343,442,8.3412, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
650,0.00998622,0.00870487,0.01,0.9986219999999999,500,500,650.126,1,0,8.96658,325063,871.074,322.901,315,348,437,8.35083, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
660,0.01,0.01,0.01,1.0,500,500,660.262,1,0,8.96658,330131,872.793,327.889,322,368,456,8.58116, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
670,0.00997672,0.00690256,0.01,0.9976719999999999,500,500,670.35,1,0,8.96658,335175,877.602,333.05,327,357,445,8.45955, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
680,0.00996075,0.00679627,0.01,0.996075,500,500,680.3480000000001,1,0,8.96658,340174,893.887,337.82599999999996,328,367,463,8.6949, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
690,0.01,0.01,0.01,1.0,500,500,690.53,1,0,8.96658,345265,815.9019999999999,342.843,331,374,448,8.41638, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
700,0.00998502,0.00782647,0.01,0.998502,500,500,700.518,1,0,8.96658,350259,837.6669999999999,347.879,343,367,430,8.16756, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
710,0.009978200000000001,0.00820308,0.01,0.99782,500,500,710.4839999999999,1,0,8.96658,355242,873.8330000000001,352.17900000000003,339,395,415,7.939489999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
720,0.00998876,0.00736892,0.01,0.998876,500,500,720.582,1,0,8.96658,360291,863.2660000000001,357.81699999999995,354,388,430,8.23852, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
730,0.00999064,0.00785067,0.01,0.999064,500,500,730.44,1,0,8.96658,365220,930.191,362.815,355,378,435,8.31906, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
740,0.00999913,0.00978165,0.01,0.9999129999999999,500,500,740.318,1,0,8.96658,370159,966.835,367.74699999999996,363,374,400,7.88427, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
750,0.009998700000000001,0.00967451,0.01,0.99987,500,500,750.204,1,0,8.96658,375102,999.785,372.92199999999997,369,385,429,8.21677, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
760,0.00999494,0.00934074,0.01,0.9994940000000001,500,500,760.322,1,0,8.96658,380161,933.329,377.89300000000003,367,411,449,8.50111, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
770,0.01,0.01,0.01,1.0,500,500,770.2360000000001,1,0,8.96658,385118,984.677,383.096,376,421,456,8.56053, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
780,0.00999245,0.00841166,0.01,0.999245,500,500,780.188,1,0,8.96658,390094,987.541,388.154,384,413,459,8.61388, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
790,0.00998996,0.0089228,0.01,0.9989959999999999,500,500,789.806,1,0,8.96658,394903,1071.13,393.009,380,469,450,8.53544, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
800,0.01,0.01,0.01,1.0,500,500,799.862,1,0,8.96658,399931,1078.64,398.101,393,508,457,8.5218, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
810,0.00999922,0.00980274,0.01,0.999922,500,500,809.6439999999999,1,0,8.96658,404822,1085.99,402.966,396,430,444,8.39754, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
820,0.00999969,0.00992198,0.01,0.999969,500,500,819.27,1,0,8.96658,409635,1097.83,408.309,403,457,449,8.48678, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
830,0.00999283,0.00901555,0.01,0.999283,500,500,829.558,1,0,8.96658,414779,1137.87,412.961,409,438,457,8.59573, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
840,0.01,0.01,0.01,1.0,500,500,839.704,1,0,8.96658,419852,1126.9,417.959,407,435,458,8.61455, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
850,0.009992200000000001,0.00826721,0.01,0.9992200000000001,500,500,849.924,1,0,8.96658,424962,1089.48,422.745,412,441,454,8.58135, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
860,0.009990100000000002,0.00773242,0.01,0.9990100000000001,500,500,859.992,1,0,8.96658,429996,1076.37,427.68300000000005,420,448,433,8.315489999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
870,0.00998433,0.00841749,0.01,0.998433,500,500,870.07,1,0,8.96658,435035,1056.98,432.08099999999996,409,476,431,8.20893, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
880,0.00999632,0.00907928,0.01,0.999632,500,500,880.07,1,0,8.96658,440035,1030.2,436.811,422,520,424,8.13763, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
890,0.01,0.01,0.01,1.0,500,500,889.944,1,0,8.96658,444972,1038.06,442.077,435,469,449,8.504, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
900,0.00998695,0.00808626,0.01,0.9986950000000001,500,500,899.9639999999999,1,0,8.96658,449982,1092.71,447.217,431,480,433,8.22113, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
910,0.0099989,0.00981577,0.01,0.99989,500,500,909.998,1,0,8.96658,454999,1019.78,451.981,446,472,450,8.445269999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
920,0.00998358,0.00824623,0.01,0.998358,500,500,920.11,1,0,8.96658,460055,1053.61,456.86199999999997,435,487,440,8.309989999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
930,0.00998904,0.00726059,0.01,0.9989040000000001,500,500,929.84,1,0,8.96658,464920,1161.04,462.00199999999995,453,475,441,8.39146, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
940,0.00999519,0.00879739,0.01,0.999519,500,500,939.4939999999999,1,0,8.96658,469747,1243.0,467.444,462,509,455,8.53018, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
950,0.00999634,0.00908362,0.01,0.999634,500,500,949.706,1,0,8.96658,474853,1247.18,472.524,456,489,450,8.50508, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
960,0.00998699,0.00674625,0.01,0.998699,500,500,959.7139999999999,1,0,8.96658,479857,1246.54,478.195,474,500,454,8.56202, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
970,0.00999122,0.00796316,0.01,0.999122,500,500,969.966,1,0,8.96658,484983,1174.2,482.60400000000004,462,508,475,8.76944, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
980,0.00999049,0.00883967,0.01,0.999049,500,500,979.938,1,0,8.96658,489969,1195.94,487.684,473,542,473,8.752189999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
990,0.00998684,0.00878164,0.01,0.998684,500,500,990.11,1,0,8.96658,495055,1071.93,492.284,472,531,471,8.740969999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,159,sharing,.5
0,0.01,0.01,0.01,1.0,500,500,0.998,1,0,8.96658,499,1.996,0.0,0,0,471,8.67212, -nan,0,0, -nan,0,0, -nan,0,0,1,500,153,sharing,.5
10,0.00999643,0.0091381,0.01,0.9996430000000001,500,500,10.992,1,0,8.96658,5496,21.7446,4.8278300000000005,2,10,432,8.28618, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
20,0.01,0.01,0.01,1.0,500,500,20.921999999999997,1,0,8.96658,10461,41.034,9.22723,6,20,436,8.32793, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
30,0.0099979,0.00964376,0.01,0.99979,500,500,30.9,1,0,8.96658,15450,60.3698,13.8278,8,28,426,8.21441, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
40,0.00998733,0.00818586,0.01,0.998733,500,500,40.96,1,0,8.96658,20480,78.2038,18.8428,10,38,428,8.21074, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
50,0.00998844,0.00829992,0.01,0.9988440000000001,500,500,50.952,1,0,8.96658,25476,92.3025,23.3554,17,50,458,8.58058, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
60,0.009964299999999999,0.00718584,0.01,0.9964299999999999,500,500,60.886,1,0,8.96658,30443,107.294,28.003,22,60,429,8.21275, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
70,0.01,0.01,0.01,1.0,500,500,70.908,1,0,8.96658,35454,124.852,32.6286,27,70,454,8.57607, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
80,0.00999699,0.00924647,0.01,0.999699,500,500,80.92399999999999,1,0,8.96658,40462,135.406,38.031,32,54,443,8.445789999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
90,0.00998324,0.00818692,0.01,0.998324,500,500,90.936,1,0,8.96658,45468,155.096,42.7878,35,62,418,8.09148, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
100,0.009983,0.00857249,0.01,0.9983,500,500,100.89200000000001,1,0,8.96658,50446,173.43099999999998,47.2492,33,80,398,7.834239999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
110,0.00999361,0.00910273,0.01,0.999361,500,500,110.85,1,0,8.96658,55425,187.585,53.0841,44,66,423,8.12504, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
120,0.00999065,0.00849937,0.01,0.999065,500,500,120.678,1,0,8.96658,60339,200.045,57.6096,40,91,415,7.9797899999999995, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
130,0.00998536,0.00760109,0.01,0.9985360000000001,500,500,130.81799999999998,1,0,8.96658,65409,217.59900000000002,62.2082,44,90,405,7.83332, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
140,0.01,0.01,0.01,1.0,500,500,140.782,1,0,8.96658,70391,242.58599999999998,66.969,50,99,386,7.56181, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
150,0.0099926,0.00815043,0.01,0.99926,500,500,150.642,1,0,8.96658,75321,259.191,73.6346,68,90,411,7.97577, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
160,0.01,0.01,0.01,1.0,500,500,160.57,1,0,8.96658,80285,267.95799999999997,78.6106,74,102,414,7.91985, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
170,0.00998395,0.00718187,0.01,0.998395,500,500,170.416,1,0,8.96658,85208,261.457,83.007,74,104,392,7.75099, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
180,0.00999695,0.00965092,0.01,0.9996950000000001,500,500,180.328,1,0,8.96658,90164,266.504,88.1051,65,106,405,7.81411, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
190,0.00999667,0.00930516,0.01,0.999667,500,500,190.22,1,0,8.96658,95110,260.035,93.1742,88,115,419,8.05199, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
200,0.00999803,0.00950633,0.01,0.9998030000000001,500,500,200.21599999999998,1,0,8.96658,100108,273.033,98.4294,95,182,408,8.01079, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
210,0.00998878,0.00883373,0.01,0.998878,500,500,210.268,1,0,8.96658,105134,288.21299999999997,102.081,69,196,406,7.87847, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
220,0.00999765,0.00943924,0.01,0.999765,500,500,220.166,1,0,8.96658,110083,273.926,107.734,102,206,378,7.37787, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
230,0.00999802,0.00950288,0.01,0.9998020000000001,500,500,230.18200000000002,1,0,8.96658,115091,284.189,112.573,106,137,410,7.83562, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
240,0.00998891,0.007506100000000001,0.01,0.998891,500,500,240.11599999999999,1,0,8.96658,120058,300.594,117.456,111,132,440,8.345419999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
250,0.00998081,0.00792371,0.01,0.998081,500,500,250.076,1,0,8.96658,125038,316.589,121.009,83,144,447,8.44561, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
260,0.00999306,0.00874164,0.01,0.9993059999999999,500,500,260.122,1,0,8.96658,130061,341.564,126.874,86,140,444,8.4255, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
270,0.00999685,0.00943368,0.01,0.999685,500,500,270.106,1,0,8.96658,135053,345.42800000000005,132.668,121,149,456,8.58818, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
280,0.00998886,0.00809189,0.01,0.998886,500,500,280.072,1,0,8.96658,140036,336.05800000000005,137.895,132,187,418,7.97347, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
290,0.00999108,0.00776984,0.01,0.999108,500,500,290.05,1,0,8.96658,145025,353.964,142.947,135,162,409,7.84594, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
300,0.00999039,0.00854115,0.01,0.9990389999999999,500,500,299.988,1,0,8.96658,149994,346.361,148.172,141,160,431,8.2648, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
310,0.00998111,0.00796431,0.01,0.9981110000000001,500,500,309.98,1,0,8.96658,154990,348.13300000000004,152.637,143,178,404,7.93905, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
320,0.00998842,0.00854005,0.01,0.998842,500,500,319.95,1,0,8.96658,159975,376.805,158.155,152,173,422,8.11961, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
330,0.00999203,0.00867484,0.01,0.9992030000000001,500,500,329.972,1,0,8.96658,164986,410.969,162.965,157,180,432,8.19568, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
340,0.00999421,0.00915015,0.01,0.9994209999999999,500,500,339.99800000000005,1,0,8.96658,169999,429.48400000000004,168.252,160,214,423,8.08892, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
350,0.00999447,0.00941913,0.01,0.999447,500,500,349.98,1,0,8.96658,174990,459.918,173.155,167,190,447,8.41487, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
360,0.00998426,0.00758259,0.01,0.998426,500,500,360.032,1,0,8.96658,180016,487.57300000000004,178.304,128,284,430,8.18618, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
370,0.01,0.01,0.01,1.0,500,500,369.93,1,0,8.96658,184965,515.7080000000001,182.555,149,206,446,8.38509, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
380,0.00999835,0.00969468,0.01,0.999835,500,500,379.894,1,0,8.96658,189947,509.11199999999997,188.646,182,215,440,8.292069999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
390,0.00999667,0.00944842,0.01,0.999667,500,500,389.88,1,0,8.96658,194940,536.27,193.56900000000002,186,203,460,8.58708, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
400,0.00999878,0.00969383,0.01,0.999878,500,500,399.81800000000004,1,0,8.96658,199909,552.52,198.38299999999998,191,229,481,8.82784, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
410,0.00998822,0.00815955,0.01,0.998822,500,500,409.85400000000004,1,0,8.96658,204927,547.081,203.149,175,253,477,8.78658, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
420,0.00999562,0.00890449,0.01,0.9995620000000001,500,500,419.82800000000003,1,0,8.96658,209914,555.807,208.577,189,252,482,8.83844, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
430,0.00998657,0.00761624,0.01,0.998657,500,500,429.686,1,0,8.96658,214843,545.487,213.644,205,237,480,8.7897, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
440,0.01,0.01,0.01,1.0,500,500,439.708,1,0,8.96658,219854,537.015,218.13400000000001,195,253,452,8.50581, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
450,0.00997576,0.00742407,0.01,0.997576,500,500,449.82,1,0,8.96658,224910,534.8969999999999,223.419,215,247,445,8.4642, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
460,0.00999959,0.00989818,0.01,0.999959,500,500,459.81199999999995,1,0,8.96658,229906,550.727,228.252,199,246,444,8.44029, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
470,0.00999457,0.00864214,0.01,0.9994569999999999,500,500,469.82,1,0,8.96658,234910,539.415,232.653,221,248,434,8.31204, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
480,0.00999625,0.009068099999999999,0.01,0.999625,500,500,479.80800000000005,1,92,8.96658,193904,523.9630000000001,191.56,183,221,423,8.167910000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
490,0.00999466,0.00866527,0.01,0.999466,500,500,489.884,1,92,8.96658,198942,494.645,195.179,165,249,424,8.16211, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
500,0.00999407,0.00851525,0.01,0.9994069999999999,500,500,499.85400000000004,1,92,8.96658,203927,520.948,202.092,196,259,444,8.43547, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
510,0.00999669,0.00948222,0.01,0.999669,500,500,509.926,1,92,8.96658,208963,495.74199999999996,206.733,189,224,452,8.5924, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
520,0.00996914,0.00648175,0.01,0.996914,500,500,519.942,1,92,8.96658,213971,529.398,211.89,194,226,439,8.38687, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
530,0.00999849,0.00962294,0.01,0.999849,500,500,529.9159999999999,1,92,8.96658,218958,544.85,217.275,212,435,438,8.34789, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
540,0.00998666,0.00747695,0.01,0.9986659999999999,500,500,539.9,1,92,8.96658,223950,571.355,221.553,217,235,453,8.51977, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
550,0.00999387,0.00846618,0.01,0.999387,500,500,549.928,1,92,8.96658,228964,583.425,227.127,222,245,439,8.36512, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
560,0.00999668,0.00957703,0.01,0.999668,500,500,559.86,1,92,8.96658,233930,601.575,231.416,225,266,438,8.368030000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
570,0.00998288,0.00763678,0.01,0.998288,500,500,569.818,1,92,8.96658,238909,618.623,236.703,231,246,432,8.29805, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
580,0.01,0.01,0.01,1.0,500,500,579.7919999999999,1,92,8.96658,243896,636.999,241.953,234,271,433,8.230319999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
590,0.00999046,0.00885855,0.01,0.9990459999999999,500,500,589.73,1,92,8.96658,248865,634.617,245.235,227,357,442,8.390419999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
600,0.01,0.01,0.01,1.0,500,500,599.72,1,92,8.96658,253860,618.2869999999999,247.7,230,271,441,8.39805, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
610,0.01,0.01,0.01,1.0,500,500,609.784,1,92,8.96658,258892,657.8489999999999,252.505,235,303,460,8.58053, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
620,0.00999354,0.00852407,0.01,0.9993540000000001,500,500,619.8,1,92,8.96658,263900,673.285,256.10200000000003,236,284,438,8.3172, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
630,0.00999376,0.00904134,0.01,0.999376,500,500,629.78,1,92,8.96658,268890,681.043,262.457,241,277,451,8.438369999999999, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
640,0.00998054,0.00843492,0.01,0.9980540000000001,500,500,639.786,1,92,8.96658,273893,690.812,266.823,241,288,437,8.32313, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
650,0.0099801,0.00760109,0.01,0.9980100000000001,500,500,649.8340000000001,1,92,8.96658,278917,683.127,275.806,264,306,449,8.48108, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
660,0.00999702,0.00925331,0.01,0.9997020000000001,500,500,659.878,1,92,8.96658,283939,697.8439999999999,280.76099999999997,272,309,440,8.40983, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
670,0.00998713,0.00831245,0.01,0.998713,500,500,669.814,1,92,8.96658,288907,715.309,285.651,273,393,460,8.62728, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
680,0.00998557,0.00749805,0.01,0.9985569999999999,500,500,679.7239999999999,1,92,8.96658,293862,729.1439999999999,291.382,278,320,456,8.51682, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
690,0.00999813,0.0095752,0.01,0.999813,500,500,689.69,1,92,8.96658,298845,718.043,296.738,284,310,467,8.65461, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
700,0.01,0.01,0.01,1.0,500,500,699.592,1,92,8.96658,303796,743.225,301.836,298,320,444,8.42981, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
710,0.00999432,0.00858002,0.01,0.999432,500,500,709.6060000000001,1,92,8.96658,308803,755.7660000000001,306.74,301,340,461,8.617360000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
720,0.01,0.01,0.01,1.0,500,500,719.6139999999999,1,92,8.96658,313807,769.007,311.704,304,326,484,8.85903, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
730,0.00999493,0.00873339,0.01,0.9994930000000001,500,500,729.698,1,92,8.96658,318849,779.8789999999999,316.593,310,336,470,8.710360000000001, -nan,0,0, -nan,0,0, -nan,0,0,500,500,153,sharing,.5
